,access_time,bytes_in,bytes_out,source_ip,dest_ip,dest_port,country_code,fingerprint,dna
0,2024-04-25T23:00:00Z,5602.0,12990.0,147.161.161.82,10.138.69.97,443.0,AE,"From United Arab Emirates, at 11:00:PM, accessed port 443.0, sent more data out than recieved",02fa0b0a340123bed23cc706146946bd1175a6c7295d408aedaac40910f7ecdf
1,2024-04-25T23:00:00Z,30912.0,18186.0,165.225.33.6,10.138.69.97,443.0,US,"From United States, at 11:00:PM, accessed port 443.0, recieved more data in than sent out",856f711f6f4d6b800eeee46285089d8721ee969955e534dae6fad99968701728
2,2024-04-25T23:00:00Z,28506.0,13468.0,165.225.212.255,10.138.69.97,443.0,CA,"From Canada, at 11:00:PM, accessed port 443.0, recieved more data in than sent out",4e1fdb341d400351342110f48cf6546b68cf2b6bbeb733b539bc84e437502a43
3,2024-04-25T23:00:00Z,30546.0,14278.0,136.226.64.114,10.138.69.97,443.0,US,"From United States, at 11:00:PM, accessed port 443.0, recieved more data in than sent out",856f711f6f4d6b800eeee46285089d8721ee969955e534dae6fad99968701728
4,2024-04-25T23:00:00Z,6526.0,13892.0,165.225.240.79,10.138.69.97,443.0,NL,"From Netherlands, at 11:00:PM, accessed port 443.0, sent more data out than recieved",8972f47b92de3a118366ca53dc1fb3c8f616658da81e2401ac695cbfb881a8d1
5,2024-04-25T23:00:00Z,3906.0,3488.0,136.226.77.103,10.138.69.97,443.0,CA,"From Canada, at 11:00:PM, accessed port 443.0, recieved more data in than sent out",4e1fdb341d400351342110f48cf6546b68cf2b6bbeb733b539bc84e437502a43
6,2024-04-25T23:00:00Z,17748.0,29208.0,165.225.26.101,10.138.69.97,443.0,DE,"From Germany, at 11:00:PM, accessed port 443.0, sent more data out than recieved",56d76083f972488fa7824df7bbddee385fa5340b72fc4dccd73d79883ff6bb87
7,2024-04-25T23:00:00Z,4767917.0,291520.0,155.91.45.242,10.138.69.97,443.0,US,"From United States, at 11:00:PM, accessed port 443.0, recieved more data in than sent out",856f711f6f4d6b800eeee46285089d8721ee969955e534dae6fad99968701728
8,2024-04-25T23:00:00Z,10538.0,15514.0,165.225.209.4,10.138.69.97,443.0,CA,"From Canada, at 11:00:PM, accessed port 443.0, sent more data out than recieved",898cd2a4f94b8d06a0f4d5e561d9e86dcf5f1d626fb214a62071f0d7f9458da4
9,2024-04-25T23:00:00Z,9656.0,6380.0,147.161.131.1,10.138.69.97,443.0,AT,"From Austria, at 11:00:PM, accessed port 443.0, recieved more data in than sent out",2f941144891c7679a553afac16260631941c4de3d16c8ad142068c4b3869f4bc
10,2024-04-25T23:10:00Z,57208.0,32874.0,165.225.33.6,10.138.69.97,443.0,US,"From United States, at 11:10:PM, accessed port 443.0, recieved more data in than sent out",a469d902c6c1c1d9c14908e74bd3144bd3326d0f5de8a0ab6483d3b43831a195
11,2024-04-25T23:10:00Z,18162.0,30492.0,136.226.67.101,10.138.69.97,443.0,US,"From United States, at 11:10:PM, accessed port 443.0, sent more data out than recieved",7b41eeaaeb37f42e17cae0f2dade262b1e3408d3d66e304a7f2bd3c8d7bd8d6a
12,2024-04-25T23:10:00Z,28056.0,4832.0,165.225.212.255,10.138.69.97,443.0,CA,"From Canada, at 11:10:PM, accessed port 443.0, recieved more data in than sent out",584aa6c28127a7ccd7fa9015fccfb5e52fdb218c647e115aad68e7c6a9db540e
13,2024-04-25T23:10:00Z,73752.0,18924.0,136.226.64.114,10.138.69.97,443.0,US,"From United States, at 11:10:PM, accessed port 443.0, recieved more data in than sent out",a469d902c6c1c1d9c14908e74bd3144bd3326d0f5de8a0ab6483d3b43831a195
14,2024-04-25T23:10:00Z,4080.0,11282.0,94.188.248.74,10.138.69.97,443.0,IL,"From Israel, at 11:10:PM, accessed port 443.0, sent more data out than recieved",77c16c7d9eae53fc048cee1c19e71b2a0b53af1ed7da391bc160745b3176ddba
15,2024-04-25T23:10:00Z,1968903.0,38773.0,165.225.240.79,10.138.69.97,443.0,NL,"From Netherlands, at 11:10:PM, accessed port 443.0, recieved more data in than sent out",08b6048642fa863fe12d7f9863abdc81c0619ba7be34436fbd1cbdc4153b7466
16,2024-04-25T23:10:00Z,6958.0,12854.0,136.226.77.103,10.138.69.97,443.0,CA,"From Canada, at 11:10:PM, accessed port 443.0, sent more data out than recieved",dccead32ce1302d475504d0be91bf8f864fdb716a9f8cc86360d414ce0966f8c
17,2024-04-25T23:10:00Z,8310.0,6276.0,165.225.26.101,10.138.69.97,443.0,DE,"From Germany, at 11:10:PM, accessed port 443.0, recieved more data in than sent out",9f410dcac4b5eb31d4990fc1ecc8363ccc5f44fbe4a273cf298e635056e5c707
18,2024-04-25T23:10:00Z,4804723.0,291088.0,155.91.45.242,10.138.69.97,443.0,US,"From United States, at 11:10:PM, accessed port 443.0, recieved more data in than sent out",a469d902c6c1c1d9c14908e74bd3144bd3326d0f5de8a0ab6483d3b43831a195
19,2024-04-25T23:10:00Z,11820.0,24620.0,165.225.209.4,10.138.69.97,443.0,CA,"From Canada, at 11:10:PM, accessed port 443.0, sent more data out than recieved",dccead32ce1302d475504d0be91bf8f864fdb716a9f8cc86360d414ce0966f8c
20,2024-04-25T23:10:00Z,8206.0,6068.0,147.161.131.1,10.138.69.97,443.0,AT,"From Austria, at 11:10:PM, accessed port 443.0, recieved more data in than sent out",05a68f12db34a165a0275f87866808f044c86f6b598e5471ae7d49190df99abc
21,2024-04-25T23:20:00Z,29356.0,17408.0,165.225.33.6,10.138.69.97,443.0,US,"From United States, at 11:20:PM, accessed port 443.0, recieved more data in than sent out",026b8334c85198a851e5497887a75795df53b51913311b29c24f2d32da2512e5
22,2024-04-25T23:20:00Z,26178.0,33801.0,136.226.67.101,10.138.69.97,443.0,US,"From United States, at 11:20:PM, accessed port 443.0, sent more data out than recieved",870be20c2d0627cdbdff8df89d844270463bf96f36499ad3f15c287b4b3987e7
23,2024-04-25T23:20:00Z,29308.0,15652.0,165.225.213.7,10.138.69.97,443.0,CA,"From Canada, at 11:20:PM, accessed port 443.0, recieved more data in than sent out",b5c763c8d7b94cf7ffac84bc54482b609e59a2a0185170036b5b85f573ce3437
24,2024-04-25T23:20:00Z,60068.0,12628.0,136.226.64.114,10.138.69.97,443.0,US,"From United States, at 11:20:PM, accessed port 443.0, recieved more data in than sent out",026b8334c85198a851e5497887a75795df53b51913311b29c24f2d32da2512e5
25,2024-04-25T23:20:00Z,4043.0,7629.0,165.225.240.79,10.138.69.97,443.0,NL,"From Netherlands, at 11:20:PM, accessed port 443.0, sent more data out than recieved",29e5ed809b2dea76bd05ba7f14c4662cd1d2c6d31101ad8206734cf60016df2f
26,2024-04-25T23:20:00Z,3102.0,11038.0,165.225.8.79,10.138.69.97,443.0,US,"From United States, at 11:20:PM, accessed port 443.0, sent more data out than recieved",870be20c2d0627cdbdff8df89d844270463bf96f36499ad3f15c287b4b3987e7
27,2024-04-25T23:20:00Z,8310.0,6070.0,165.225.26.101,10.138.69.97,443.0,DE,"From Germany, at 11:20:PM, accessed port 443.0, recieved more data in than sent out",f256ec60ddf0ff5a052ba57e8ef425dbac53519e4a9db10cfe6f254d8e44673d
28,2024-04-25T23:20:00Z,5528.0,12010.0,165.225.209.4,10.138.69.97,443.0,CA,"From Canada, at 11:20:PM, accessed port 443.0, sent more data out than recieved",c0e4e5be5da9271180d06fae234e91c1dba7143b9445711e016ea77f9cfce35d
29,2024-04-25T23:20:00Z,4926.0,11570.0,147.161.131.1,10.138.69.97,443.0,AT,"From Austria, at 11:20:PM, accessed port 443.0, sent more data out than recieved",37a1b519c8747f707663726ac8138591e4c9b22f89ab31f4a9428239cae48cff
30,2024-04-25T23:20:00Z,7724.0,6288.0,136.226.80.97,10.138.69.97,443.0,US,"From United States, at 11:20:PM, accessed port 443.0, recieved more data in than sent out",026b8334c85198a851e5497887a75795df53b51913311b29c24f2d32da2512e5
31,2024-04-25T23:20:00Z,80.0,528.0,192.241.230.19,10.138.69.97,443.0,US,"From United States, at 11:20:PM, accessed port 443.0, sent more data out than recieved",870be20c2d0627cdbdff8df89d844270463bf96f36499ad3f15c287b4b3987e7
32,2024-04-25T23:30:00Z,23048.0,24124.0,136.226.67.101,10.138.69.97,443.0,US,"From United States, at 11:30:PM, accessed port 443.0, sent more data out than recieved",8115f09607e394900d206b319141ec7a72c49fd69f57f37645e30251c0e1a913
33,2024-04-25T23:30:00Z,28444.0,13468.0,165.225.212.255,10.138.69.97,443.0,CA,"From Canada, at 11:30:PM, accessed port 443.0, recieved more data in than sent out",d583cbb3b364fabfcc87282272d9b78d85304423f14f92f1fab1534ed034f6e6
34,2024-04-25T23:30:00Z,5824.0,11568.0,136.226.77.103,10.138.69.97,443.0,CA,"From Canada, at 11:30:PM, accessed port 443.0, sent more data out than recieved",c6dd579df740eda848a19d1579529f09b7ab4b45fe350b4c141908f9016e9309
35,2024-04-25T23:30:00Z,10474.0,23244.0,165.225.26.101,10.138.69.97,443.0,DE,"From Germany, at 11:30:PM, accessed port 443.0, sent more data out than recieved",d8455fc578378a174dd012b6a084900f0a237a77a42a50df26f9e1f970845ec1
36,2024-04-25T23:30:00Z,4190330.0,283456.0,155.91.45.242,10.138.69.97,443.0,US,"From United States, at 11:30:PM, accessed port 443.0, recieved more data in than sent out",c659c7726edbb82ac3e0a925d767792e35c98984155f5aef37c7f4b99d642cfb
37,2024-04-25T23:30:00Z,5080.0,11512.0,165.225.209.4,10.138.69.97,443.0,CA,"From Canada, at 11:30:PM, accessed port 443.0, sent more data out than recieved",c6dd579df740eda848a19d1579529f09b7ab4b45fe350b4c141908f9016e9309
38,2024-04-25T23:30:00Z,4220.0,11672.0,136.226.80.97,10.138.69.97,443.0,US,"From United States, at 11:30:PM, accessed port 443.0, sent more data out than recieved",8115f09607e394900d206b319141ec7a72c49fd69f57f37645e30251c0e1a913
39,2024-04-25T23:30:00Z,952.0,668.0,192.241.230.19,10.138.69.97,443.0,US,"From United States, at 11:30:PM, accessed port 443.0, recieved more data in than sent out",c659c7726edbb82ac3e0a925d767792e35c98984155f5aef37c7f4b99d642cfb
40,2024-04-25T23:40:00Z,36745.0,28952.0,165.225.33.6,10.138.69.97,443.0,US,"From United States, at 11:40:PM, accessed port 443.0, recieved more data in than sent out",76b6a7200b26487859d0ba141a3f0b78a935d216599163136b1785b1738ad8fd
41,2024-04-25T23:40:00Z,12068.0,25589.0,136.226.67.101,10.138.69.97,443.0,US,"From United States, at 11:40:PM, accessed port 443.0, sent more data out than recieved",41db6ff3ce036861ccee369ce2ddc8b5e1ec9b9d130cd6232d7fcdb4de0a73e4
42,2024-04-25T23:40:00Z,57462.0,20222.0,165.225.212.255,10.138.69.97,443.0,CA,"From Canada, at 11:40:PM, accessed port 443.0, recieved more data in than sent out",326c149dcda4e54bdfecb68edbb417f971c22a5b1f01812fa7e44ad64489a31f
43,2024-04-25T23:40:00Z,2015975.0,79990.0,165.225.240.79,10.138.69.97,443.0,NL,"From Netherlands, at 11:40:PM, accessed port 443.0, recieved more data in than sent out",13b99fac4121df960a178504c00192192948df8758b226020fffd2f9c83ce399
44,2024-04-25T23:40:00Z,4064.0,11384.0,94.188.248.74,10.138.69.97,443.0,IL,"From Israel, at 11:40:PM, accessed port 443.0, sent more data out than recieved",760c5394f0a42c3dd7add489acfc527d31999571bd0387407c74b9251409c82e
45,2024-04-25T23:40:00Z,33268.0,9986.0,136.226.77.103,10.138.69.97,443.0,CA,"From Canada, at 11:40:PM, accessed port 443.0, recieved more data in than sent out",326c149dcda4e54bdfecb68edbb417f971c22a5b1f01812fa7e44ad64489a31f
46,2024-04-25T23:40:00Z,7424.0,14656.0,165.225.26.101,10.138.69.97,443.0,DE,"From Germany, at 11:40:PM, accessed port 443.0, sent more data out than recieved",546e7d167f59cd3076f8a1ef45418382947d3064286cc7e35e41a3d9e545c803
47,2024-04-25T23:40:00Z,4758826.0,289956.0,155.91.45.242,10.138.69.97,443.0,US,"From United States, at 11:40:PM, accessed port 443.0, recieved more data in than sent out",76b6a7200b26487859d0ba141a3f0b78a935d216599163136b1785b1738ad8fd
48,2024-04-25T23:40:00Z,17736.0,36370.0,165.225.209.4,10.138.69.97,443.0,CA,"From Canada, at 11:40:PM, accessed port 443.0, sent more data out than recieved",219d44b1a9acb91a61cf84e80fb29c4d1c798b48ceb0127f53de60b75613a685
49,2024-04-25T23:50:00Z,60686.0,35910.0,165.225.33.6,10.138.69.97,443.0,US,"From United States, at 11:50:PM, accessed port 443.0, recieved more data in than sent out",fbcdcb9d1bf2c8df4944301a72851f421ef08d7127ab04048b1494afce4d72b8
50,2024-04-25T23:50:00Z,21698.0,21218.0,136.226.67.101,10.138.69.97,443.0,US,"From United States, at 11:50:PM, accessed port 443.0, recieved more data in than sent out",fbcdcb9d1bf2c8df4944301a72851f421ef08d7127ab04048b1494afce4d72b8
51,2024-04-25T23:50:00Z,28296.0,7230.0,165.225.213.7,10.138.69.97,443.0,CA,"From Canada, at 11:50:PM, accessed port 443.0, recieved more data in than sent out",2d807e9ef1bad247200792fc8d3b8397b209d57e4d981b16f38db6484d707387
52,2024-04-25T23:50:00Z,4721.0,8322.0,165.225.240.79,10.138.69.97,443.0,NL,"From Netherlands, at 11:50:PM, accessed port 443.0, sent more data out than recieved",c59759830055c8f885bf27b76f5b441133e7a03c279c092ddec394f2f247cbdc
53,2024-04-25T23:50:00Z,9968.0,6646.0,165.225.26.101,10.138.69.97,443.0,DE,"From Germany, at 11:50:PM, accessed port 443.0, recieved more data in than sent out",bfc746d4179d7ee9cc7dce8943ebee1eab65cdc97166320f9b40ddd9d40de72e
54,2024-04-25T23:50:00Z,4791678.0,291275.0,155.91.45.242,10.138.69.97,443.0,US,"From United States, at 11:50:PM, accessed port 443.0, recieved more data in than sent out",fbcdcb9d1bf2c8df4944301a72851f421ef08d7127ab04048b1494afce4d72b8
55,2024-04-25T23:50:00Z,10768.0,7248.0,165.225.209.4,10.138.69.97,443.0,CA,"From Canada, at 11:50:PM, accessed port 443.0, recieved more data in than sent out",2d807e9ef1bad247200792fc8d3b8397b209d57e4d981b16f38db6484d707387
56,2024-04-25T23:50:00Z,3996.0,11776.0,147.161.131.1,10.138.69.97,443.0,AT,"From Austria, at 11:50:PM, accessed port 443.0, sent more data out than recieved",4d3e17dda89acad166f4e0c684961e48ec461b13d775c705c2fb603e152426b8
57,2024-04-25T23:50:00Z,4220.0,11570.0,136.226.80.97,10.138.69.97,443.0,US,"From United States, at 11:50:PM, accessed port 443.0, sent more data out than recieved",18f37d4efec8a0753f3e43bc8907f406f3d720f1fccb80973014624ff89b26aa
58,2024-04-26T00:00:00Z,26354.0,13404.0,147.161.161.82,10.138.69.97,443.0,AE,"From United Arab Emirates, at 12:00:AM, accessed port 443.0, recieved more data in than sent out",d7833fff3e0cf7c44f1b973b984b0ec866eac198a29bc47ce33b63e9cc8914e3
59,2024-04-26T00:00:00Z,33777.0,20132.0,165.225.33.6,10.138.69.97,443.0,US,"From United States, at 12:00:AM, accessed port 443.0, recieved more data in than sent out",0d092853c621db51717c664726b452b75980f8f12e7f9fe1a1a3d027ab9fd4fa
60,2024-04-26T00:00:00Z,28762.0,43272.0,136.226.67.101,10.138.69.97,443.0,US,"From United States, at 12:00:AM, accessed port 443.0, sent more data out than recieved",0baf55f07bf157519c89d9771d4f6ea57c4203454d0170658f9289fd74d40807
61,2024-04-26T00:00:00Z,28478.0,13260.0,165.225.212.255,10.138.69.97,443.0,CA,"From Canada, at 12:00:AM, accessed port 443.0, recieved more data in than sent out",03b285acfa73436d206c2464beab0f2100c20e885a64a51bda53589f21a830e1
62,2024-04-26T00:00:00Z,4288.0,11490.0,94.188.248.74,10.138.69.97,443.0,IL,"From Israel, at 12:00:AM, accessed port 443.0, sent more data out than recieved",b08dc58f9117a6503013dbe29ab9359f08a41777ec2714d5c591e2e037dea5ac
63,2024-04-26T00:00:00Z,8874.0,14968.0,165.225.26.101,10.138.69.97,443.0,DE,"From Germany, at 12:00:AM, accessed port 443.0, sent more data out than recieved",fac33e03642e4bb7221148a1782cdf375ed251e84f145db8f3df97f06884099b
64,2024-04-26T00:00:00Z,4793434.0,292176.0,155.91.45.242,10.138.69.97,443.0,US,"From United States, at 12:00:AM, accessed port 443.0, recieved more data in than sent out",0d092853c621db51717c664726b452b75980f8f12e7f9fe1a1a3d027ab9fd4fa
65,2024-04-26T00:00:00Z,16948.0,20348.0,165.225.209.4,10.138.69.97,443.0,CA,"From Canada, at 12:00:AM, accessed port 443.0, sent more data out than recieved",5d84df6b63d8a0ed69182334d0cf5eaf7a6c345c190498d7d3e300f47483a8ee
66,2024-04-26T00:10:00Z,5810.0,13090.0,147.161.161.82,10.138.69.97,443.0,AE,"From United Arab Emirates, at 12:10:AM, accessed port 443.0, sent more data out than recieved",dc9578ce8b560ed310878f933aecda3f81a9d1c0d8b10f43bd91c8319cbc2293
67,2024-04-26T00:10:00Z,28730.0,28386.0,136.226.67.101,10.138.69.97,443.0,US,"From United States, at 12:10:AM, accessed port 443.0, recieved more data in than sent out",a760a1740d3ad7a95fa00af6a8b899299ad79b7c00468842a91e7cf8d1bcfabe
68,2024-04-26T00:10:00Z,29002.0,15654.0,165.225.213.7,10.138.69.97,443.0,CA,"From Canada, at 12:10:AM, accessed port 443.0, recieved more data in than sent out",afefb18e25186584f7729fa3e6438c8a620172c8ba15d5e6f96acadd44bdd39f
69,2024-04-26T00:10:00Z,44270.0,21924.0,136.226.64.114,10.138.69.97,443.0,US,"From United States, at 12:10:AM, accessed port 443.0, recieved more data in than sent out",a760a1740d3ad7a95fa00af6a8b899299ad79b7c00468842a91e7cf8d1bcfabe
70,2024-04-26T00:10:00Z,2019990.0,55292.0,165.225.240.79,10.138.69.97,443.0,NL,"From Netherlands, at 12:10:AM, accessed port 443.0, recieved more data in than sent out",b3b3070b6da739b46cd8fcf1d49a60d3195e726a454bba74b005405e1ab2004b
71,2024-04-26T00:10:00Z,3498.0,2800.0,94.188.248.74,10.138.69.97,443.0,IL,"From Israel, at 12:10:AM, accessed port 443.0, recieved more data in than sent out",d5f59c91030d8806ae70044e37895ab45068ba0e7014cf398d138aa7242c4515
72,2024-04-26T00:10:00Z,16698.0,26610.0,165.225.26.101,10.138.69.97,443.0,DE,"From Germany, at 12:10:AM, accessed port 443.0, sent more data out than recieved",b849fd9e2b1eb5f172e8a2eefab88319d34b55440de12413f95db77d4f72563e
73,2024-04-26T00:10:00Z,4794053.0,290955.0,155.91.45.242,10.138.69.97,443.0,US,"From United States, at 12:10:AM, accessed port 443.0, recieved more data in than sent out",a760a1740d3ad7a95fa00af6a8b899299ad79b7c00468842a91e7cf8d1bcfabe
74,2024-04-26T00:10:00Z,6606.0,12794.0,165.225.209.4,10.138.69.97,443.0,CA,"From Canada, at 12:10:AM, accessed port 443.0, sent more data out than recieved",30b9d5674b62a6cd9dd615521700be1d0f68f76c44d288095c74c55d7936f7f8
75,2024-04-26T00:10:00Z,9910.0,14760.0,147.161.131.1,10.138.69.97,443.0,AT,"From Austria, at 12:10:AM, accessed port 443.0, sent more data out than recieved",0160abeec7b93d5babe8bc3c7149d122edcb61086ade8929e4ef085286b16fbc
76,2024-04-26T00:20:00Z,26250.0,13404.0,147.161.161.82,10.138.69.97,443.0,AE,"From United Arab Emirates, at 12:20:AM, accessed port 443.0, recieved more data in than sent out",06fe21f604fbec3e4a9d977a1dfccd6a9282fc7ef14fefccfdd3fb9cefe387eb
77,2024-04-26T00:20:00Z,21448.0,32494.0,136.226.67.101,10.138.69.97,443.0,US,"From United States, at 12:20:AM, accessed port 443.0, sent more data out than recieved",7c288d37714d2164af6c5522ef1b7dc04ce3e81b6e04c453f6e148e6a0233d37
78,2024-04-26T00:20:00Z,28524.0,13364.0,165.225.212.255,10.138.69.97,443.0,CA,"From Canada, at 12:20:AM, accessed port 443.0, recieved more data in than sent out",3b252e335adf226c254259700fe7ba3f75aaa3028d4a018a709007b0db81c0f3
79,2024-04-26T00:20:00Z,9600.0,22230.0,165.225.240.79,10.138.69.97,443.0,NL,"From Netherlands, at 12:20:AM, accessed port 443.0, sent more data out than recieved",ba1c0be1c47df11e7235a854f8d98765567f716c6cf117fec9c1301bed7ddf23
80,2024-04-26T00:20:00Z,7786.0,14138.0,94.188.248.74,10.138.69.97,443.0,IL,"From Israel, at 12:20:AM, accessed port 443.0, sent more data out than recieved",a0bfcb18996d026d61d166d1c6990fca2a89d0673181e5afba9e6cf5bee87ab6
81,2024-04-26T00:20:00Z,33662.0,9572.0,136.226.77.103,10.138.69.97,443.0,CA,"From Canada, at 12:20:AM, accessed port 443.0, recieved more data in than sent out",3b252e335adf226c254259700fe7ba3f75aaa3028d4a018a709007b0db81c0f3
82,2024-04-26T00:20:00Z,6480.0,11794.0,165.225.26.101,10.138.69.97,443.0,DE,"From Germany, at 12:20:AM, accessed port 443.0, sent more data out than recieved",3daea6f4808f6455b981147f75145ca2cfd66f32d7b1b8fa21b472280242915d
83,2024-04-26T00:20:00Z,16698.0,19255.0,165.225.209.4,10.138.69.97,443.0,CA,"From Canada, at 12:20:AM, accessed port 443.0, sent more data out than recieved",e9b5ff180ca94e2476469c6485573f77bb64ce9f7a6fa9817fd99f4315d35428
84,2024-04-26T00:30:00Z,4018.0,3144.0,147.161.161.82,10.138.69.97,443.0,AE,"From United Arab Emirates, at 12:30:AM, accessed port 443.0, recieved more data in than sent out",26df3b337fe468b261acca36437f58b2ce5540760834950946c231341530c08d
85,2024-04-26T00:30:00Z,38560.0,34470.0,136.226.67.101,10.138.69.97,443.0,US,"From United States, at 12:30:AM, accessed port 443.0, recieved more data in than sent out",2b9e8b39ffb869e540c9a09dbaff497b5a6d3f4ffc7604a8132344fdda71166b
86,2024-04-26T00:30:00Z,57088.0,12210.0,165.225.212.255,10.138.69.97,443.0,CA,"From Canada, at 12:30:AM, accessed port 443.0, recieved more data in than sent out",20a70c54accc319b90d701b9df7e90e9cfaf0efc1854bd2749cef97037f8b10d
87,2024-04-26T00:30:00Z,1215594.0,64362.0,165.225.240.79,10.138.69.97,443.0,NL,"From Netherlands, at 12:30:AM, accessed port 443.0, recieved more data in than sent out",69272605c560ca966b659419f63b6cac1a4fc2cac94bd94101a05d3fe33f10bb
88,2024-04-26T00:30:00Z,3514.0,2648.0,94.188.248.74,10.138.69.97,443.0,IL,"From Israel, at 12:30:AM, accessed port 443.0, recieved more data in than sent out",e2d9e2de9b596ceede31a723c05650e3d000223613b3a6ecafcd3dc2413cdf65
89,2024-04-26T00:30:00Z,13338.0,17636.0,165.225.26.101,10.138.69.97,443.0,DE,"From Germany, at 12:30:AM, accessed port 443.0, sent more data out than recieved",c31800263dc2232089b48e26d58fb37f96717b6b0b9d8eb161b4ea07f1c74c2a
90,2024-04-26T00:30:00Z,4803684.0,294875.0,155.91.45.242,10.138.69.97,443.0,US,"From United States, at 12:30:AM, accessed port 443.0, recieved more data in than sent out",2b9e8b39ffb869e540c9a09dbaff497b5a6d3f4ffc7604a8132344fdda71166b
91,2024-04-26T00:30:00Z,13132.0,18249.0,165.225.209.4,10.138.69.97,443.0,CA,"From Canada, at 12:30:AM, accessed port 443.0, sent more data out than recieved",6c04faa8865ec8cfa97897801d4d6d2395199dfa0c61e69bc0b2d086ffa37e4c
92,2024-04-26T00:30:00Z,5238.0,11674.0,147.161.131.1,10.138.69.97,443.0,AT,"From Austria, at 12:30:AM, accessed port 443.0, sent more data out than recieved",c32da6463e675958112680fa4d3c97ebfd8a2d0cb9dbb5a3301fe7ec2ec625a9
93,2024-04-26T00:40:00Z,9052.0,5162.0,165.225.33.6,10.138.69.97,443.0,US,"From United States, at 12:40:AM, accessed port 443.0, recieved more data in than sent out",ab246e339164227f85cd89f51ff301e483d299736a898a5f70df3e726af2739d
